Date,Close,Volume,Open,High,Low
5/13/2022,261.12,34925090,257.35,263.04,255.35
5/12/2022,255.35,51033800,257.69,259.88,250.02
5/11/2022,260.55,48975900,265.68,271.36,259.3
5/10/2022,269.5,39336420,271.69,273.75,265.07
5/9/2022,264.58,47725950,270.06,272.36,263.32
5/6/2022,274.73,37780320,274.805,279.25,271.27
5/5/2022,277.35,43260390,285.54,286.35,274.34
5/4/2022,289.98,33599320,282.59,290.88,276.73
5/3/2022,281.78,25978610,283.96,284.13,280.15
5/2/2022,284.47,35151110,277.71,284.94,276.22
4/29/2022,277.52,37073920,288.61,289.88,276.5
4/28/2022,289.63,33646570,285.185,290.98,281.4562
4/27/2022,283.22,63477690,282.1,290.97,279.16
4/26/2022,270.22,46518450,277.5,278.3599,270
4/25/2022,280.72,35678850,273.29,281.11,270.77
4/22/2022,274.03,29405800,281.68,283.2,273.38
4/21/2022,280.81,29454590,288.58,293.3,280.06
4/20/2022,286.36,22906670,289.4,289.7,285.3702
4/19/2022,285.3,22297720,279.38,286.17,278.41
4/18/2022,280.52,20778000,278.91,282.46,278.34
4/14/2022,279.83,28221610,288.09,288.305,279.32
4/13/2022,287.62,21907180,282.73,288.58,281.3
4/12/2022,282.06,30966720,289.235,290.739,280.49
4/11/2022,285.26,34569260,291.79,292.61,285
4/8/2022,296.97,24361920,300.44,301.12,296.28
4/7/2022,301.37,31411160,296.66,303.65,296.35
4/6/2022,299.5,40110370,305.19,307,296.71
4/5/2022,310.88,23156720,313.27,314.865,309.87
4/4/2022,314.97,24335870,310.09,315.11,309.71
4/1/2022,309.42,27110530,309.37,310.13,305.54
3/31/2022,308.31,33422070,313.9,315.14,307.89
3/30/2022,313.86,28163560,313.76,315.95,311.58
3/29/2022,315.41,30393400,313.91,315.82,309.05
3/28/2022,310.7,29578190,304.33,310.8,304.33
3/25/2022,303.68,22566450,305.23,305.5,299.2855
3/24/2022,304.1,24484460,299.14,304.2,298.315
3/23/2022,299.49,25715380,300.51,303.23,297.7201
3/22/2022,304.06,27599690,299.8,305,298.77
3/21/2022,299.16,28351250,298.89,300.14,294.9
3/18/2022,300.43,43390630,295.37,301,292.73
3/17/2022,295.22,30816630,293.29,295.61,289.37
3/16/2022,294.39,37826330,289.11,294.57,283.2
3/15/2022,287.15,34245090,280.35,287.82,278.725
3/14/2022,276.44,30660750,280.34,285.3992,275.82
3/11/2022,280.07,27209330,287.96,289.51,279.43
3/10/2022,285.59,30628010,283.02,286.6,280.58
3/9/2022,288.5,35204480,283.44,289.6,280.78
3/8/2022,275.85,48159480,277.8,283.96,270
3/7/2022,278.91,43157180,288.53,289.69,278.53
3/4/2022,289.86,32369660,294.29,295.66,287.165
3/3/2022,295.92,27314470,302.89,303.13,294.05
3/2/2022,300.19,31873010,295.36,301.47,293.698
3/1/2022,294.95,31217780,296.4,299.97,292.15
2/28/2022,298.79,34627460,294.31,299.14,293
2/25/2022,297.31,32546720,295.14,297.63,291.655
2/24/2022,294.59,56989690,272.51,295.16,271.52
2/23/2022,280.27,37811170,290.18,291.7,280.1
2/22/2022,287.72,41736120,285,291.54,284.5
2/18/2022,287.93,34264010,293.05,293.86,286.305
2/17/2022,290.73,32461580,296.36,296.8,290
2/16/2022,299.5,29982120,298.365,300.87,293.68
2/15/2022,300.47,27379490,300.008,300.8,297.02
2/14/2022,295,36359490,293.77,296.76,291.35
2/11/2022,295.04,39175620,303.19,304.29,294.22
2/10/2022,302.38,45386200,304.04,309.12,300.7
2/9/2022,311.21,31284670,309.865,311.93,307.39
2/8/2022,304.56,32421190,301.25,305.561,299.95
2/7/2022,300.95,28533290,306.17,307.84,299.9
2/4/2022,305.94,35096490,300.21,308.8,299.97
2/3/2022,301.25,43729970,309.49,311.23,299.96
2/2/2022,313.46,36635990,309.63,315.12,308.88
2/1/2022,308.76,40950400,310.41,310.63,305.1293
1/31/2022,310.98,46444540,308.95,312.38,306.37
1/28/2022,308.26,49743700,300.23,308.48,294.45
1/27/2022,299.84,53481320,302.66,307.3,297.93
1/26/2022,296.71,90428850,307.985,308.5,293.03
1/25/2022,288.49,72848640,291.52,294.99,285.17
1/24/2022,296.37,86035390,292.2,297.11,276.05
1/21/2022,296.03,57984400,302.685,304.11,295.61
1/20/2022,301.6,35380680,309.07,311.6494,301.14
1/19/2022,303.33,45933860,306.29,313.9093,302.7
1/18/2022,302.65,42434110,304.07,309.8,301.74
1/14/2022,310.2,39846410,304.25,310.82,303.75
1/13/2022,304.8,45365980,320.466,320.88,304
1/12/2022,318.27,34372220,319.67,323.41,317.08
1/11/2022,314.98,29386770,313.38,316.61,309.89
1/10/2022,314.27,44289470,309.485,314.72,304.69
1/7/2022,314.04,32720020,314.15,316.5,310.09
1/6/2022,313.88,39646150,313.15,318.7,311.49
1/5/2022,316.38,40054330,325.86,326.07,315.98
1/4/2022,329.01,32674310,334.83,335.2,326.12
1/3/2022,334.75,28918010,335.35,338,329.78
12/31/2021,336.32,18000800,338.51,339.355,335.85
12/30/2021,339.32,15994470,341.91,343.13,338.82
12/29/2021,341.95,15041960,341.3,344.3,339.68
12/28/2021,341.25,15661470,343.15,343.81,340.32
12/27/2021,342.45,19947030,335.46,342.48,335.43
12/23/2021,334.69,19617850,332.75,336.39,332.73
12/22/2021,333.2,24831490,328.3,333.605,325.75
12/21/2021,327.29,24740600,323.29,327.73,319.8
12/20/2021,319.91,28326530,320.05,322.8,317.57
12/17/2021,323.8,47983710,320.88,324.92,317.25
12/16/2021,324.9,35034830,335.71,336.76,323.02
12/15/2021,334.65,35381120,328.61,335.19,324.5
12/14/2021,328.34,44438700,333.22,334.64,324.11
12/13/2021,339.4,28899430,340.68,343.79,339.08
12/10/2021,342.54,38095690,334.98,343,334.79
12/9/2021,333.1,22214160,334.41,336.489,332.12
12/8/2021,334.97,24760990,335.31,335.5,330.8
12/7/2021,334.92,31021940,331.64,335.8,330.1
12/6/2021,326.19,30032560,323.95,327.45,319.23
12/3/2021,323.01,41779280,331.99,332.7,318.03
12/2/2021,329.49,30765980,330.3,333.49,327.8028
12/1/2021,330.08,33401150,335.13,339.28,329.39
11/30/2021,330.59,42885610,335.32,337.78,328.99
11/29/2021,336.63,28563480,334.94,339.03,334.74
11/26/2021,329.68,24217240,334.35,337.93,328.12
11/24/2021,337.91,21661310,336.28,338.16,333.911
11/23/2021,337.68,30427560,337.05,339.45,333.56
11/22/2021,339.83,31031110,344.62,349.67,339.55
11/19/2021,343.11,21963400,342.64,345.1,342.2
11/18/2021,341.27,22463530,338.18,342.45,337.12
11/17/2021,339.12,19053380,338.94,342.19,338
11/16/2021,339.51,20886830,335.68,340.67,335.51
11/15/2021,336.07,16723010,337.54,337.88,334.034
11/12/2021,336.72,23831050,333.92,337.23,333.79
11/11/2021,332.43,16849840,331.25,333.7746,330.51
11/10/2021,330.8,25500940,334.57,334.6303,329.92
11/9/2021,335.95,21307370,337.107,338.72,334.53
11/8/2021,336.99,20897000,337.3,337.65,334.44
11/5/2021,336.06,22570100,338.51,338.79,334.4217
11/4/2021,336.44,23992200,332.89,336.54,329.51
11/3/2021,334,21500080,333.9,334.9,330.65
11/2/2021,333.13,26487110,330.31,333.45,330
11/1/2021,329.37,27073180,331.355,331.49,326.37
10/29/2021,331.62,34765980,324.13,332,323.9
10/28/2021,324.35,26297940,324.325,324.87,321.3601
10/27/2021,323.17,52588690,316,326.0973,316
10/26/2021,310.11,28107350,311,312.395,308.5967
10/25/2021,308.13,17554470,309.36,309.4,306.46
10/22/2021,309.16,17449330,310.4,311.09,307.8
10/21/2021,310.76,16918100,307.17,311.02,306.36
10/20/2021,307.41,16537070,309.21,309.7,306.11
10/19/2021,308.23,17682140,308.348,309.3,307.22
10/18/2021,307.29,22729300,303.57,308.21,302.69
10/15/2021,304.21,25384800,302.34,304.45,300.5191
10/14/2021,302.75,27262900,299.21,303.27,297.83
10/13/2021,296.31,23424030,294.91,297.28,293.49
10/12/2021,292.88,17974140,295.34,295.44,292.35
10/11/2021,294.23,19298630,292.92,297.97,292.745
10/8/2021,294.85,17685700,296.219,296.6409,293.76
10/7/2021,294.85,20430470,295.175,296.64,293.92
10/6/2021,293.11,28002560,285.78,293.63,285.5093
10/5/2021,288.76,24993020,284.0464,290.398,284.0464
10/4/2021,283.11,31350750,287.4,287.75,280.25
10/1/2021,289.1,30086280,282.122,289.98,281.29
9/30/2021,281.92,32343640,285.71,287.83,281.62
9/29/2021,284,26353700,285.1,286.77,283.01
9/28/2021,283.52,43186240,289.795,290.78,282.75
9/27/2021,294.17,23571740,296.14,296.47,292.9449
9/24/2021,299.35,14998980,298.23,299.8,296.93
9/23/2021,299.56,18604600,298.845,300.9,297.5339
9/22/2021,298.58,26626340,296.725,300.22,294.51
9/21/2021,294.8,22364100,295.69,297.54,294.07
9/20/2021,294.3,38278660,296.33,298.72,289.52
9/17/2021,299.87,41372460,304.17,304.5,299.53
9/16/2021,305.22,19550820,303.76,305.31,300.76
9/15/2021,304.82,28356300,303.26,305.32,301.82
9/14/2021,299.79,21853430,299.56,301.39,298.1
9/13/2021,296.99,23652950,297.55,298.54,294.08
9/10/2021,295.71,19633360,298.415,299.92,295.38
9/9/2021,297.25,19927000,300.82,302.14,297
9/8/2021,300.21,15046820,299.78,300.61,297.4651
9/7/2021,300.18,17184080,301.005,301.09,298.2
9/3/2021,301.14,14751610,300.99,302.6,300.26
9/2/2021,301.15,16290550,302.2,303.3602,300.18
9/1/2021,301.83,18983830,302.865,305.19,301.49
8/31/2021,301.88,26285340,304.42,304.5,301.5
8/30/2021,303.59,16348070,301.115,304.22,301.06
8/27/2021,299.72,22605730,298.987,300.87,296.83
8/26/2021,299.09,17666080,300.99,302.429,298.95
8/25/2021,302.01,20006060,304.3,304.59,300.42
8/24/2021,302.62,18175770,305.02,305.65,302.0035
8/23/2021,304.65,22830160,303.245,305.4,301.85
8/20/2021,304.36,40817650,299.72,305.84,298.06
8/19/2021,296.77,29850460,288.694,297.47,288.64
8/18/2021,290.73,21812990,292.04,294.82,290.27
8/17/2021,293.08,20075250,292.39,293.43,291.08
8/16/2021,294.6,22516030,293.19,294.82,290.02
8/13/2021,292.85,18249050,289.48,292.9,289.3
8/12/2021,289.81,14570390,286.63,289.97,286.34
8/11/2021,286.95,13955930,287.21,288.66,285.86
8/10/2021,286.44,18616580,288.8,289.25,285.2
8/9/2021,288.33,16117630,289.75,291.55,287.81
8/6/2021,289.46,16589340,288.505,289.5,287.6238
8/5/2021,289.52,13900170,286.88,289.63,286.1
8/4/2021,286.51,16191300,286.22,287.5883,284.65
8/3/2021,287.12,17879050,285.42,287.23,284
8/2/2021,284.82,16267360,286.36,286.775,283.74
7/30/2021,284.91,20944850,285.17,286.66,283.91
7/29/2021,286.5,18168290,286.235,288.618,286.08
7/28/2021,286.22,33566850,288.99,290.15,283.8303
7/27/2021,286.54,33604070,289.43,289.575,282.95
7/26/2021,289.05,23176070,289,289.69,286.642
7/23/2021,289.67,22768070,287.37,289.99,286.5
7/22/2021,286.14,23384060,283.84,286.42,283.42
7/21/2021,281.4,24364320,278.905,281.52,277.29
7/20/2021,279.32,26259740,278.03,280.97,276.26
7/19/2021,277.01,32935630,278.934,280.37,274.45
7/16/2021,280.75,26186850,282.07,284.1,279.46
7/15/2021,281.03,22604230,282,282.51,279.83
7/14/2021,282.51,23113660,282.345,283.66,280.55
7/13/2021,280.98,26120130,277.52,282.8477,277.39
7/12/2021,277.32,18931700,279.157,279.77,276.58
7/9/2021,277.94,23916670,275.72,278.05,275.32
7/8/2021,277.42,24618590,276.9,278.73,274.87
7/7/2021,279.93,23260030,279.4,280.6945,277.15
7/6/2021,277.66,31565560,278.03,279.3698,274.3
7/2/2021,277.65,26474410,272.82,278,272.5
7/1/2021,271.6,16725320,269.61,271.84,269.6
6/30/2021,270.9,21656460,270.69,271.3598,269.6043
6/29/2021,271.4,19937810,268.865,271.65,267.98
6/28/2021,268.72,19590020,266.185,268.9,265.91
6/25/2021,265.02,25611110,266.23,267.25,264.76
6/24/2021,266.69,21446870,266.16,267.85,265.47
6/23/2021,265.275,19518680,265.99,266.83,264.43
6/22/2021,265.51,24694090,262.72,265.79,262.4
6/21/2021,262.63,26696120,259.82,263.52,257.92
6/18/2021,259.43,37202220,259.63,262.3,258.75
6/17/2021,260.9,27565540,256.065,261.75,256.01
6/16/2021,257.38,27219960,259.4,260.58,254.42
6/15/2021,258.36,18038930,259.775,259.99,257.68
6/14/2021,259.89,19150510,257.9,259.95,256.8
6/11/2021,257.89,18999730,257.985,258.4868,256.61
6/10/2021,257.24,24563620,254.29,257.46,253.67
6/9/2021,253.59,17937630,253.81,255.53,253.21
6/8/2021,252.57,22455000,255.16,256.01,252.51
6/7/2021,253.81,23079170,249.98,254.09,249.81
6/4/2021,250.79,25281090,247.76,251.65,247.51
6/3/2021,245.71,25307710,245.22,246.34,243
6/2/2021,247.3,19406710,248.125,249.27,245.84
6/1/2021,247.4,23213310,251.23,251.29,246.96
5/28/2021,249.68,18274940,250.995,252.08,249.56
5/27/2021,249.31,24426240,251.17,251.48,249.25
5/26/2021,251.49,17771600,251.43,252.94,250.75
5/25/2021,251.72,17704300,251.769,252.75,250.82
5/24/2021,250.78,21411550,247.785,251.16,247.51
5/21/2021,245.17,21863060,247.565,248.33,244.74
5/20/2021,246.48,21800720,243.96,247.95,243.86
5/19/2021,243.12,25739810,239.31,243.23,238.6
5/18/2021,243.08,20167980,246.27,246.41,242.9
5/17/2021,245.18,24938180,246.55,246.59,243.52
5/14/2021,248.15,23901080,245.575,249.18,245.49
5/13/2021,243.03,29624300,241.8,245.6,241.42
5/12/2021,239,36684370,242.165,244.38,238.07
5/11/2021,246.23,33641590,244.55,246.6,242.57
5/10/2021,247.18,29299890,250.87,251.73,247.12
5/7/2021,252.46,27032910,252.15,254.3,251.17
5/6/2021,249.73,26491090,246.45,249.86,244.69
5/5/2021,246.47,21901330,249.06,249.5,245.82
5/4/2021,247.79,32756050,250.97,251.21,245.76
5/3/2021,251.86,19626570,253.4,254.35,251.12
4/30/2021,252.18,30945100,249.74,253.08,249.6
4/29/2021,252.51,40589020,255.46,256.1,249
4/28/2021,254.56,46903120,256.078,256.5399,252.95
4/27/2021,261.97,31014210,261.585,263.19,260.12
4/26/2021,261.55,19763350,261.66,262.435,260.17
4/23/2021,261.15,21499290,257.88,261.51,257.27
4/22/2021,257.17,25606150,260.21,261.78,255.64
4/21/2021,260.58,24030380,258.94,260.68,257.25
4/20/2021,258.26,19722880,257.82,260.2,256.84
4/19/2021,258.74,23209260,260.19,261.48,257.821
4/16/2021,260.74,24878580,259.47,261,257.6014
4/15/2021,259.5,25627480,257.931,259.93,257.73
4/14/2021,255.59,23070940,257.475,258.83,255.16
4/13/2021,258.49,23837470,257.257,259.19,256.83
4/12/2021,255.91,27148670,254.71,257.67,254.62
4/9/2021,255.85,24326830,252.87,255.99,252.44
4/8/2021,253.25,23625200,252.77,254.139,252
4/7/2021,249.9,22719840,247.81,250.93,247.19
4/6/2021,247.86,22931920,247.61,249.4,246.88
4/5/2021,249.07,36910610,242.76,249.96,242.7
4/1/2021,242.35,30337980,238.47,242.84,238.0501
3/31/2021,235.77,43623470,232.91,239.1,232.39
3/30/2021,231.85,24792010,233.525,233.85,231.1
3/29/2021,235.24,25227460,236.59,236.8,231.88
3/26/2021,236.48,25479850,231.55,236.71,231.55
3/25/2021,232.34,34061850,235.3,236.94,231.57
3/24/2021,235.46,25620130,237.845,238,235.32
3/23/2021,237.58,31638380,237.485,241.05,237.07
3/22/2021,235.99,30127010,230.27,236.9,230.14
3/19/2021,230.35,46430730,231.02,232.474,229.3496
3/18/2021,230.72,34852250,232.56,234.19,230.33
3/17/2021,237.04,29562100,236.15,238.55,233.23
3/16/2021,237.71,28092200,236.28,240.055,235.94
3/15/2021,234.81,26042670,234.96,235.185,231.81
3/12/2021,235.75,22653660,234.01,235.82,233.23
3/11/2021,237.13,29907590,234.96,239.17,234.31
3/10/2021,232.42,29746810,237,237,232.04
3/9/2021,233.78,33080530,232.88,235.3839,231.67
3/8/2021,227.39,35267440,231.37,233.365,227.13
3/5/2021,231.6,41872770,229.517,233.27,226.46
3/4/2021,226.73,44727790,226.735,232.49,224.26
3/3/2021,227.56,34029530,232.155,233.5799,227.26
3/2/2021,233.87,22812460,237.01,237.3,233.45
3/1/2021,236.94,25332840,235.9,237.47,233.15
2/26/2021,232.38,37819230,231.525,235.37,229.54
2/25/2021,228.99,39542240,232.08,234.5852,227.88
2/24/2021,234.55,26339750,230.01,235.2,229
2/23/2021,233.27,30228700,230.325,234.83,228.73
2/22/2021,234.51,36446940,237.42,237.93,232.4
2/19/2021,240.97,25262600,243.75,243.86,240.18
2/18/2021,243.79,16925560,241.8,243.93,240.86
2/17/2021,244.2,21673110,241.32,244.31,240.94
2/16/2021,243.7,26728490,245.03,246.13,242.92
2/12/2021,244.99,16561080,243.933,245.3,242.73
2/11/2021,244.49,15751060,244.78,245.15,242.15
2/10/2021,242.82,22186710,245,245.92,240.89
2/9/2021,243.77,23564950,241.87,244.76,241.38
2/8/2021,242.47,22211930,243.15,243.68,240.81
2/5/2021,242.2,18054750,242.23,243.28,240.42
2/4/2021,242.01,25296100,242.66,243.2399,240.37
2/3/2021,243,27158100,239.57,245.09,239.26
2/2/2021,239.51,25916340,241.3,242.31,238.69
2/1/2021,239.65,33314190,235.06,242.5,232.43
1/29/2021,231.96,42503140,235.99,238.02,231.35
1/28/2021,238.93,49111160,235.61,242.64,235.09
1/27/2021,232.9,69870640,238,240.44,230.14
1/26/2021,232.33,49169600,231.86,234.18,230.08
1/25/2021,229.53,33152100,229.12,229.78,224.22
1/22/2021,225.95,30172660,227.08,230.07,225.8
1/21/2021,224.97,30749550,224.7,226.3,222.42
1/20/2021,224.34,37777260,217.7,225.79,217.2908
1/19/2021,216.44,30480860,213.75,216.98,212.63
1/15/2021,212.65,31746510,213.52,214.51,212.03
1/14/2021,213.02,29346740,215.91,217.46,212.74
1/13/2021,216.34,20087080,214.02,216.76,213.9266
1/12/2021,214.93,23249340,216.5,217.1,213.3202
1/11/2021,217.49,23047030,218.47,218.91,216.73
1/8/2021,219.62,22956210,218.68,220.58,217.0261
1/7/2021,218.29,27694480,214.04,219.34,213.71
1/6/2021,212.25,35930650,212.17,216.4899,211.94
1/5/2021,217.9,23822950,217.26,218.52,215.7
1/4/2021,217.69,37130140,222.53,223,214.81
12/31/2020,222.42,20942130,221.7,223,219.68
12/30/2020,221.68,20272340,225.23,225.63,221.47
12/29/2020,224.15,17403210,226.31,227.18,223.58
12/28/2020,224.96,17933500,224.45,226.03,223.02
12/24/2020,222.75,10550570,221.42,223.61,221.2
12/23/2020,221.02,18699640,223.11,223.5589,220.8
12/22/2020,223.94,22643400,222.69,225.63,221.85
12/21/2020,222.59,37181890,217.55,224,217.2801
12/18/2020,218.59,63354920,218.59,219.69,216.02
12/17/2020,219.42,32515780,219.87,220.89,217.92
12/16/2020,219.28,35023250,214.75,220.11,214.72
12/15/2020,214.13,27018110,215.165,215.42,212.24
12/14/2020,214.2,28798380,213.1,216.21,212.88
12/11/2020,213.26,30979440,210.05,213.32,209.11
12/10/2020,210.52,26467020,211.77,213.08,210.36
12/9/2020,211.8,32440600,215.16,215.225,211.214
12/8/2020,216.01,23284090,213.97,216.95,212.89
12/7/2020,214.29,24620000,214.37,215.54,212.99
12/4/2020,214.36,24666040,214.22,215.38,213.18
12/3/2020,214.24,25120920,214.61,216.3757,213.65
12/2/2020,215.37,23724510,214.88,215.47,212.8
12/1/2020,216.21,30931320,214.51,217.32,213.35
11/30/2020,214.07,33064750,214.1,214.76,210.835
11/27/2020,215.23,14512210,214.85,216.27,214.04
11/25/2020,213.87,21012890,215.11,215.29,212.46
11/24/2020,213.86,33979730,209.59,214.25,208.86
11/23/2020,210.11,25683510,210.95,212.29,208.16
11/20/2020,210.39,22843120,212.2,213.285,210
11/19/2020,212.42,24792750,211.38,213.03,209.93
11/18/2020,211.08,28372790,213.65,215.17,210.93
11/17/2020,214.46,24154110,216.1,217.68,214.08
11/16/2020,217.23,24953340,214.87,217.74,214.52
11/13/2020,216.51,18630310,216.36,217.42,214.16
11/12/2020,215.44,21616120,217.21,219.11,214.46
11/11/2020,216.55,29440790,212.39,218.04,212.2
11/10/2020,211.01,44045120,214.5,216.5,209.72
11/9/2020,218.39,44394950,224.435,228.12,217.88
11/6/2020,223.72,25231900,222.26,224.36,218.03
11/5/2020,223.29,36080140,222.04,224.12,221.15
11/4/2020,216.39,42311780,214.02,218.32,212.4185
11/3/2020,206.43,27512030,203.89,208.12,203.12
11/2/2020,202.33,30842160,204.29,205.28,200.12
10/30/2020,202.47,36980110,203.5,204.29,199.62
10/29/2020,204.72,31432560,204.07,207.36,203.37
10/28/2020,202.68,51195590,207.67,208.84,202.1
10/27/2020,213.25,36700330,211.59,214.67,210.329
10/26/2020,210.08,37111560,213.85,216.3399,208.1
10/23/2020,216.23,18879610,215.03,216.28,213.16
10/22/2020,214.89,22351450,213.93,216.055,211.7
10/21/2020,214.8,22724910,213.12,216.92,213.12
10/20/2020,214.65,22753510,215.8,217.37,213.0901
10/19/2020,214.22,27625840,220.415,222.3,213.72
10/16/2020,219.66,26057880,220.15,222.29,219.32
10/15/2020,219.66,22733060,217.1,220.36,216.01
10/14/2020,220.86,23451710,223,224.22,219.13
10/13/2020,222.86,28950840,222.72,225.21,220.43
10/12/2020,221.4,40461370,218.79,223.86,216.81
10/9/2020,215.81,26458050,211.23,215.86,211.23
10/8/2020,210.58,19925840,210.51,211.19,208.32
10/7/2020,209.83,25681050,207.06,210.11,206.72
10/6/2020,205.91,28554260,208.82,210.18,204.82
10/5/2020,210.38,21331560,207.22,210.41,206.98
10/2/2020,206.19,33154780,208,210.99,205.54
10/1/2020,212.46,27158420,213.49,213.99,211.32
9/30/2020,210.33,33829090,207.73,211.98,206.54
9/29/2020,207.26,24464470,209.35,210.07,206.81
9/28/2020,209.44,32004940,210.88,212.57,208.06
9/25/2020,207.82,29437310,203.55,209.04,202.54
9/24/2020,203.19,31202490,199.85,205.57,199.2
9/23/2020,200.59,30803780,207.9,208.1,200.03
9/22/2020,207.42,33517070,205.06,208.1,202.075
9/21/2020,202.54,39839660,197.19,202.71,196.38
9/18/2020,200.39,55225330,202.8,203.65,196.25
9/17/2020,202.91,34011260,200.05,204.33,199.96
9/16/2020,205.05,26372460,210.62,210.65,204.64
9/15/2020,208.78,21823940,208.42,209.78,206.93
9/14/2020,205.41,30375770,204.24,209.2,204.03
9/11/2020,204.03,33620070,207.2,208.63,201.24
9/10/2020,205.37,35461510,213.4,214.74,204.11
9/9/2020,211.29,45678990,207.6,214.8399,206.7
9/8/2020,202.66,52924330,206.5,210.03,202.2
9/4/2020,214.25,59664070,215.1,218.3599,205.19
9/3/2020,217.3,58400290,229.27,229.31,214.9602
9/2/2020,231.65,34080840,227.97,232.86,227.35
9/1/2020,227.27,25791240,225.51,227.45,224.43
8/31/2020,225.53,28774160,227,228.7,224.31
8/28/2020,228.91,26292900,228.18,230.644,226.58
8/27/2020,226.58,57602200,222.89,231.15,219.4
8/26/2020,221.15,39600830,217.88,222.09,217.36
8/25/2020,216.47,23043700,213.1,216.61,213.1
8/24/2020,213.69,25460150,214.79,215.52,212.43
8/21/2020,213.02,36249320,213.86,216.25,212.85
8/20/2020,214.58,26981480,209.54,215,208.91
8/19/2020,209.7,27627560,211.49,212.1,209.25
8/18/2020,211.49,21336170,210.53,212.36,209.21
8/17/2020,210.28,20184760,209.6,211.1874,208.915
8/14/2020,208.9,17958940,208.76,209.59,207.51
8/13/2020,208.7,22588870,209.44,211.35,208.15
8/12/2020,209.19,28041360,205.29,210.28,204.75
8/11/2020,203.38,36446460,207.155,207.65,203.14
8/10/2020,208.25,36716460,211.67,211.88,206.35
8/7/2020,212.48,27820420,214.85,215.7,210.93
8/6/2020,216.35,32656840,212.34,216.3705,211.55
8/5/2020,212.94,28858620,214.9,215,211.57
8/4/2020,213.29,49280060,214.17,214.77,210.31
8/3/2020,216.54,78983010,211.52,217.64,210.44
7/31/2020,205.01,51247970,204.4,205.1,199.01
7/30/2020,203.9,25079600,201,204.46,199.57
7/29/2020,204.06,19632600,202.5,204.65,202.01
7/28/2020,202.02,23251390,203.61,204.7,201.74
7/27/2020,203.85,30160870,201.47,203.97,200.86
7/24/2020,201.3,39826990,200.42,202.86,197.51
7/23/2020,202.54,67457040,207.19,210.92,202.15
7/22/2020,211.75,49605690,209.2,212.3,208.39
7/21/2020,208.75,38105780,213.66,213.94,208.03
7/20/2020,211.6,36884840,205,212.3,203.01
7/17/2020,202.88,31635280,204.47,205.04,201.39
7/16/2020,203.92,29940650,205.4,205.7,202.31
7/15/2020,208.04,32179410,209.56,211.33,205.03
7/14/2020,208.35,37591820,206.13,208.85,202.03
7/13/2020,207.07,38135610,214.48,215.8,206.5
7/10/2020,213.67,26177630,213.62,214.08,211.08
7/9/2020,214.32,33121680,216.33,216.38,211.47
7/8/2020,212.83,33600030,210.07,213.26,208.69
7/7/2020,208.25,33600730,210.45,214.67,207.99
7/6/2020,210.7,31897630,208.834,211.13,208.09
7/2/2020,206.26,29315760,205.68,208.02,205
7/1/2020,204.7,32061210,203.14,206.35,201.77
6/30/2020,203.51,34310280,197.882,204.4,197.74
6/29/2020,198.44,26701590,195.78,198.53,193.55
6/26/2020,196.33,54675780,199.73,199.89,194.88
6/25/2020,200.34,27803930,197.8,200.61,195.4675
6/24/2020,197.84,36740650,201.604,203.25,196.56
6/23/2020,201.91,30917450,202.09,203.95,201.425
6/22/2020,200.57,32818930,195.79,200.76,195.2301
6/19/2020,195.15,44441140,198.59,199.29,194.37
6/18/2020,196.32,23061650,194,196.49,194
6/17/2020,194.24,25687820,195.03,196.32,193.69
6/16/2020,193.57,42556660,192.89,195.58,191.46
6/15/2020,188.94,32770190,184.58,190.82,184.01
6/12/2020,187.74,43373590,190.54,191.72,185.18
6/11/2020,186.27,52854670,193.13,195.76,186.07
6/10/2020,196.84,43872330,191.125,198.52,191.01
6/9/2020,189.8,29783920,188,190.7,187.2605
6/8/2020,188.36,33211590,185.94,188.55,184.44
6/5/2020,187.2,39893640,182.62,187.73,182.01
6/4/2020,182.92,28761810,184.3,185.84,182.3
6/3/2020,185.36,27311020,184.815,185.94,183.58
6/2/2020,184.91,30794590,184.25,185,181.35
6/1/2020,182.83,22668820,182.54,183,181.46
5/29/2020,183.25,42146720,182.73,184.27,180.41
5/28/2020,181.4,33831820,180.74,184.1474,180.38
5/27/2020,181.81,39517150,180.2,181.9877,176.6
5/26/2020,181.57,36073610,186.34,186.5,181.1
5/22/2020,183.51,20826900,183.19,184.46,182.54
5/21/2020,183.43,29119510,185.4,186.67,183.29
5/20/2020,185.66,31261330,184.81,185.85,183.94
5/19/2020,183.63,26799120,185.03,186.6,183.49
5/18/2020,184.91,35306620,185.75,186.2,183.96
5/15/2020,183.16,46610380,179.06,187.06,177
5/14/2020,180.53,41873910,177.54,180.69,175.68
5/13/2020,179.75,44711490,182.55,184.05,176.54
5/12/2020,182.51,32038200,186.8,187.04,182.3
5/11/2020,186.74,30892660,183.15,187.51,182.85
5/8/2020,184.68,30912640,184.98,185,183.36
5/7/2020,183.6,28315990,184.17,184.55,182.58
5/6/2020,182.54,32139300,182.08,184.2,181.6306
5/5/2020,180.76,36839170,180.62,183.65,179.9
5/4/2020,178.84,30372860,174.49,179,173.8
5/1/2020,174.57,39370470,175.8,178.64,174.01
4/30/2020,179.21,53875860,180,180.4,176.23
4/29/2020,177.43,51286560,173.22,177.68,171.88
4/28/2020,169.81,34392690,175.59,175.67,169.39
4/27/2020,174.05,33194380,176.59,176.9,173.3
4/24/2020,174.55,34305320,172.06,174.56,170.71
