Date,Close,Open,High,Low
1/22/2020,139.27,138.72,141.11,137.98
1/21/2020,134.7,133.39,134.88,133.18
1/17/2020,133.87,132.16,133.89,131.79
1/16/2020,133.55,132.91,133.76,132.61
1/15/2020,132.24,131.64,133.62,131.35
1/14/2020,131.46,131.91,132.74,131.2
1/13/2020,132.22,131.13,132.25,130.74
1/10/2020,132.3,132.6,133.45,131.94
1/9/2020,132.35,131.38,132.4,130.97
1/8/2020,130.97,130.19,131.5,129.62
1/7/2020,129.88,129.4,130.63,129.12
1/6/2020,129.8,129.14,129.93,128.93
1/3/2020,130.03,129.28,130.53,129.27
1/2/2020,131.07,130.67,131.56,130.44
12/31/2019,129.74,128.28,129.82,128.15
12/30/2019,128.55,130.86,130.96,128.25
12/27/2019,130.93,130.67,131.39,130.54
12/26/2019,130.58,130.65,130.96,130.33
12/24/2019,130.65,131.26,131.27,130.29
12/23/2019,131.2,131.42,131.78,130.67
12/20/2019,131.24,131.38,132.04,130.62
12/19/2019,130.24,130.14,130.4,129.88
12/18/2019,130.1,130.23,130.67,129.85
12/17/2019,129.91,129.97,130.37,129.18
12/16/2019,129.83,130.61,131.1,129.55
12/13/2019,129.9,130.43,131.15,129.71
12/12/2019,130.98,129.41,131.31,129.37
12/11/2019,129.47,129.81,130.19,129.38
12/10/2019,129.61,129.62,130.51,129.27
12/9/2019,129.62,129.07,130.27,128.98
12/6/2019,128.94,128.49,129.59,128.44
12/5/2019,127.68,128.72,128.96,127.4
12/4/2019,127.75,128.6,129.39,127.73
12/3/2019,127.88,127.76,128.19,126.49
12/2/2019,128.64,130.14,130.18,128.23
11/29/2019,130.14,129.31,130.2,128.76
11/27/2019,129.48,131.01,131.35,129.33
11/26/2019,130.75,131.78,131.78,130.44
11/25/2019,131.61,130.15,131.64,130.04
11/22/2019,130.03,129.88,130.33,129.3
11/21/2019,129.54,129.12,129.86,128.71
11/20/2019,128.93,129.76,130.15,128.49
11/19/2019,130.2,130.55,131.04,130.14
11/18/2019,130,129.99,130.16,128.95
11/15/2019,130.09,130.08,130.78,129.73
11/14/2019,129.7,129.83,130.02,129.05
11/13/2019,130.16,131.04,131.23,129.55
11/12/2019,131.24,131.51,132.27,130.69
11/11/2019,131.12,132.8,132.8,130.67
11/8/2019,133.19,133.16,133.19,131.79
11/7/2019,133.27,133.45,134.67,133.16
11/6/2019,134.33,133.57,134.33,133.14
11/5/2019,133.46,133.38,134.31,133.21
11/4/2019,133.25,131.87,133.32,131.86
11/1/2019,131.18,130.18,131.21,129.79
10/31/2019,129.44,130.77,130.91,128.95
10/30/2019,130.91,129.54,130.94,128.93
10/29/2019,129.53,131.07,131.22,129.16
10/28/2019,131.61,131.64,132.25,131.1
10/25/2019,131.09,129.82,131.57,129.8
10/24/2019,129.77,130.5,130.74,129.02
10/23/2019,130.07,129.23,130.25,128.44
10/22/2019,129.66,128.3,129.75,127.39
10/21/2019,128.33,128.35,128.83,126.7
10/18/2019,129.79,129.91,130.17,128.01
10/17/2019,129.95,130.67,131.64,128.64
10/16/2019,137.55,137.92,138.36,136.85
10/15/2019,138.41,137.97,139.11,137.26
10/14/2019,137.48,137.74,137.86,136.78
10/11/2019,138.18,138.19,139.86,138.03
10/10/2019,136.6,135.28,137.23,135.08
10/9/2019,135.19,135.28,135.83,134.34
10/8/2019,133.94,135.74,135.97,133.81
10/7/2019,136.75,137.69,138.12,136.69
10/4/2019,138.4,137.5,138.47,136.5
10/3/2019,137.46,137.08,137.51,134.71
10/2/2019,137.14,137.63,137.7,136.06
10/1/2019,139.05,140.92,142.62,138.93
9/30/2019,140.75,139.12,141.87,139.12
9/27/2019,138.64,139.78,140.43,137.81
9/26/2019,138.94,138.58,139.26,136.87
9/25/2019,138.57,137.19,139.02,136.34
9/24/2019,137.13,137.93,138.3,136.54
9/23/2019,137.51,136.66,137.66,136.05
9/20/2019,137.33,138.65,139.21,137.27
9/19/2019,138.38,137.89,140.38,137.88
9/18/2019,137.66,137.49,137.73,136
9/17/2019,137.64,137.91,137.91,136.15
9/16/2019,137.91,137.98,139.03,137.7
9/13/2019,139.06,139.69,140.01,138.66
9/12/2019,139.01,139.41,139.42,137.33
9/11/2019,138.99,140.2,140.46,138.13
9/10/2019,140.39,138.41,140.79,138.37
9/9/2019,138.02,136.08,138.43,135.95
9/6/2019,136.06,136.98,136.98,135.95
9/5/2019,136.45,133.86,137.15,133.62
9/4/2019,131.95,131.35,132.05,130.81
9/3/2019,129.8,130.52,130.57,129.05
8/30/2019,131.18,131.23,131.7,130.05
8/29/2019,130.55,129.87,131.34,129.74
8/28/2019,128.5,126.25,128.63,125.87
8/27/2019,126.96,126.99,127.47,126.13
8/26/2019,125.82,126.84,127.09,125.01
8/23/2019,125.41,129.34,129.95,124.7
8/22/2019,130.01,130.37,131.33,129.52
8/21/2019,129.94,130.63,131.58,129.51
8/20/2019,128.73,130.9,130.94,128.55
8/19/2019,130.71,130.55,131.95,130.55
8/16/2019,129.47,128.77,130.27,128.69
8/15/2019,127.69,127.01,128.12,126.07
8/14/2019,127.04,129.61,129.85,126.78
8/13/2019,131.43,129.51,132.19,128.54
8/12/2019,129.38,131.31,131.51,128.91
8/9/2019,131.76,134.8,134.84,131.01
8/8/2019,135.6,134.01,135.91,133.34
8/7/2019,134.65,134.29,135.1,132.03
8/6/2019,136.21,137.47,137.9,134.84
8/5/2019,136.24,140.33,140.44,134.68
8/2/2019,142.52,144.25,148.04,140.92
8/1/2019,145.5,144.12,147.92,143.73
7/31/2019,143.48,144.9,145.36,141.69
7/30/2019,144.96,145.19,145.57,144.43
7/29/2019,146.04,146.26,146.62,145.5
7/26/2019,146.5,146.15,146.55,145.28
7/25/2019,145.56,145.01,145.79,143.84
7/24/2019,145.22,145.3,146.59,144.41
7/23/2019,145.55,145.74,145.88,143.62
7/22/2019,144.93,145.34,147.06,144.9
7/19/2019,144.88,145.15,146.72,144.75
7/18/2019,144.83,137.93,145.49,137.64
7/17/2019,138.48,139,139.19,137.39
7/16/2019,138.92,138.58,139.42,138.43
7/15/2019,138.72,138.3,138.9,137.56
7/12/2019,138.16,137.37,138.33,137.11
7/11/2019,136.71,136.27,137.04,135.8
7/10/2019,135.96,135.51,137.36,135.3
7/9/2019,134.86,136.1,136.47,134.66
7/8/2019,136.06,136.52,136.75,135.77
7/5/2019,136.84,136.35,136.95,135.42
7/3/2019,137,136.2,137.27,135.92
7/2/2019,135.72,135.27,135.92,134.99
7/1/2019,135.39,135.12,136.95,134.81
6/28/2019,133.47,134.12,134.67,133.42
6/27/2019,134.07,134.27,134.83,133.52
6/26/2019,134.07,134.41,135.2,133.97
6/25/2019,133.92,134.98,135.07,133.7
6/24/2019,134.88,134.73,135.65,134.59
6/21/2019,134.73,134,135.06,133.95
6/20/2019,134.39,134.47,135.06,133.76
6/19/2019,132.68,132.05,133.92,131.87
6/18/2019,132,130.86,132.79,130.86
6/17/2019,130.62,131.04,131.66,130.38
6/14/2019,130.81,131.09,131.52,130.12
6/13/2019,131.4,130.79,131.9,130.75
6/12/2019,130.54,131.21,131.58,130.1
6/11/2019,131.59,130.98,132.08,130.72
6/10/2019,130.42,130.07,131.01,129.61
6/7/2019,129.03,128.22,130.4,127.97
6/6/2019,127.98,127.95,128.39,126.7
6/5/2019,127.27,129.1,129.32,126.28
6/4/2019,128.43,125.4,128.48,124.94
6/3/2019,124.15,123.02,124.43,122.98
5/31/2019,122.91,124.32,124.32,122.78
5/30/2019,125.41,125.58,125.8,124.79
5/29/2019,125.53,125.83,126.1,124.2
5/28/2019,126.27,127.89,128.38,126.09
5/24/2019,128.03,129.24,129.94,127.37
5/23/2019,128.14,130.79,130.79,126.25
5/22/2019,131.97,131.64,132.36,131.36
5/21/2019,132.07,131.75,132.66,131.43
5/20/2019,130.78,129.24,131.08,128.66
5/17/2019,130.01,130.36,131.06,129.64
5/16/2019,131.52,130.42,131.74,130.32
5/15/2019,130.09,128.33,130.27,128.12
5/14/2019,129.03,127.59,130.01,127.45
5/13/2019,127.2,129,129.28,126.76
5/10/2019,130.98,130.55,131.39,128.17
5/9/2019,131,130.56,131.23,128.76
5/8/2019,133.57,133.35,134.25,132.73
5/7/2019,133.22,134.68,135.03,131.82
5/6/2019,135.87,133.86,136.17,133.47
5/3/2019,135.75,135.22,136.47,135.15
5/2/2019,135.11,135.99,136.75,134.94
5/1/2019,136.05,136.04,137.26,135.67
4/30/2019,135.77,134.65,135.93,134.23
4/29/2019,134.59,134.68,135.15,134.36
4/26/2019,134.96,134.87,135.4,134.36
4/25/2019,134.18,135.22,135.26,133.29
4/24/2019,135.46,136.09,136.77,135.29
4/23/2019,135.93,134.68,136.4,134.48
4/22/2019,134.43,134.95,136.05,134.04
4/18/2019,135.83,134.54,135.98,134.25
4/17/2019,134.65,132.96,137.42,131.89
4/16/2019,140.48,139.77,140.72,139.4
4/15/2019,139.28,139.77,139.82,138.67
4/12/2019,139.72,139.63,139.8,139.09
4/11/2019,139.17,139.19,139.49,138.44
4/10/2019,138.43,137.64,138.89,137.42
4/9/2019,137.55,138.08,138.36,137.29
4/8/2019,138.79,138.43,138.82,138.28
4/5/2019,138.68,138.69,138.89,137.89
4/4/2019,138.2,139.01,139.51,137.97
4/3/2019,139.02,139.04,139.59,138.42
4/2/2019,138.41,138.75,139.33,138.02
4/1/2019,138.7,136.97,138.81,136.97
3/29/2019,136.57,135.99,136.69,135.65
3/28/2019,135.43,135.42,135.93,134.64
3/27/2019,134.77,135.9,135.98,133.96
3/26/2019,135.72,135.44,136.49,134.95
3/25/2019,134.71,134.6,135.42,133.91
3/22/2019,134.97,136.45,136.9,134.44
3/21/2019,136.9,134.64,137.56,134.42
3/20/2019,135.12,136.02,136.18,134.52
3/19/2019,135.98,136.44,137.15,135.51
3/18/2019,135.71,135.34,135.86,134.27
3/15/2019,134.96,134.9,135.83,134.76
3/14/2019,134.34,134.06,134.48,133.63
3/13/2019,134.11,133.62,134.85,133.43
3/12/2019,133.84,134.07,135.21,133.44
3/11/2019,133.29,131.66,133.31,131.48
3/8/2019,130.75,129.9,130.9,129.29
3/7/2019,131.02,132.23,132.5,130.31
3/6/2019,132.58,133.69,133.95,132.33
3/5/2019,133.46,133.93,134.29,133.14
3/4/2019,133.99,135.5,135.58,132.77
3/1/2019,134.73,134.84,135.55,134.19
2/28/2019,133.7,134.32,134.59,133.3
2/27/2019,134.7,134.78,135.09,133.96
2/26/2019,135.24,135.19,135.98,134.99
2/25/2019,134.98,135.51,135.96,134.85
2/22/2019,134.78,134.28,134.91,133.99
2/21/2019,133.42,133.4,133.91,132.94
2/20/2019,133.57,134.31,134.77,132.82
2/19/2019,134.25,133.39,134.25,132.95
2/15/2019,133.6,133.16,133.75,132.98
2/14/2019,132.1,132.77,133.19,131.84
2/13/2019,133.11,132.53,133.49,132.03
2/12/2019,131.68,130.81,131.83,130.53
2/11/2019,129.69,129.98,130.81,129.61
2/8/2019,129.42,128.09,129.42,127.95
2/7/2019,128.92,129.26,130.15,127.88
2/6/2019,131.95,130.88,132.26,130.83
2/5/2019,131.2,130.94,131.46,130.59
2/4/2019,130.85,129.72,130.86,128.72
2/1/2019,129.8,130.64,130.86,129.07
1/31/2019,130.11,130.14,130.39,129.45
1/30/2019,130.07,129.7,130.7,128.97
1/29/2019,130.02,129.98,131.07,129.31
1/28/2019,129.96,128.83,130.48,128.33
1/25/2019,129.67,128.61,130.13,128.18
1/24/2019,128.28,128.37,128.93,127.21
1/23/2019,128.63,127.15,130.67,126.13
1/22/2019,118.59,119.34,119.83,117.64
1/18/2019,119.85,119.31,120.71,118.77
1/17/2019,118.27,116.69,118.48,116.68
1/16/2019,117.72,117.68,118.08,116.95
1/15/2019,117.82,117.08,118.02,116.94
1/14/2019,116.53,116.64,116.78,115.92
1/11/2019,117.56,117.68,117.71,116.34
1/10/2019,117.88,116.23,117.95,116.1
1/9/2019,116.82,117.03,117.5,116.02
1/8/2019,115.98,115.82,116.7,115.16
1/7/2019,114.36,113.73,115.02,112.93
1/4/2019,113.55,111.22,113.72,110.77
1/3/2019,109.29,110.85,111.19,109.07
1/2/2019,111.51,108.42,112.26,108.11
12/31/2018,110.02,109.69,110.68,108.81
12/28/2018,109.4,110.55,111.12,108.89
12/27/2018,110.13,106.46,110.13,105.96
12/26/2018,107.82,104.53,107.82,102.54
12/24/2018,104.12,106.37,107.44,104.05
12/21/2018,107.38,108.89,111.58,106.9
12/20/2018,109.39,111.99,112.71,108.12
12/19/2018,112.69,113.39,116.41,112.25
12/18/2018,112.91,113.15,114.44,112.3
12/17/2018,112.37,115.25,115.94,111.38
12/14/2018,116.05,115.66,117.22,115.61
12/13/2018,116.86,117.37,117.88,116.31
12/12/2018,117.27,118.58,118.94,117.12
12/11/2018,117.01,119.29,119.84,116.15
12/10/2018,117.24,115.9,117.78,114.72
12/7/2018,115.51,119.92,120.07,115.06
12/6/2018,119.93,115.88,119.93,115.47
12/4/2018,117.7,120.49,120.91,117.44
12/3/2018,121.29,121.64,122.53,120.37
11/30/2018,120.28,117.76,120.69,117.58
11/29/2018,117.58,118.51,119.17,117.5
11/28/2018,119.05,117.13,119.14,116.36
11/27/2018,116.18,114.58,116.19,114.57
11/26/2018,115.72,114.57,116.39,114.27
11/23/2018,113.43,114.3,114.54,113.16
11/21/2018,114.76,113.84,115.67,113.62
11/20/2018,113.44,114.69,115.66,112.95
11/19/2018,116.45,117.73,118.26,115.93
11/16/2018,117.67,117.01,117.94,116.67
11/15/2018,117.54,115.82,117.54,115.67
11/14/2018,116.34,117.22,118.02,115.93
11/13/2018,116.96,117.3,118.33,116.05
11/12/2018,117.02,119.54,119.6,116.78
11/9/2018,119.58,119.64,120.57,118.05
11/8/2018,119.42,118.72,120.41,118.69
11/7/2018,120.83,119.82,121.05,118.4
11/6/2018,119.17,116.83,119.84,116.45
11/5/2018,116.21,112.37,116.89,112.28
11/2/2018,111.96,113.74,113.97,110.86
11/1/2018,113.08,111.79,113.25,111.42
10/31/2018,111.73,112.75,112.76,110.43
10/30/2018,111.7,116.61,117.6,111.45
10/29/2018,115.8,115.51,119.97,114.5
10/26/2018,120.79,121.19,121.74,119.74
10/25/2018,122.39,123.17,123.69,121.12
10/24/2018,123.13,126.96,127.46,122.92
10/23/2018,127,124.88,127.67,124.29
10/22/2018,125.85,125.42,126.25,124.28
10/19/2018,124.96,126.46,127.66,123.85
10/18/2018,126.36,128.47,129.12,125.87
10/17/2018,129.75,131.53,132.75,129.14
10/16/2018,140.46,138.34,140.78,137.04
10/15/2018,136.6,135.87,137.69,135.64
10/12/2018,136.33,136.59,137,134.62
10/11/2018,134.56,138.04,139.56,134.33
10/10/2018,138.11,142.77,142.95,137.93
10/9/2018,142.51,143.33,143.6,142.21
10/8/2018,143.63,143.73,144.29,142.46
10/5/2018,144.25,146.06,146.92,143.12
10/4/2018,146.45,146.82,147.9,145.53
10/3/2018,148.3,149.06,149.41,147.9
10/2/2018,148.82,148.08,148.9,147.61
10/1/2018,148.09,146.84,148.5,146.84
9/28/2018,146.36,146.31,146.76,145.95
9/27/2018,146.64,147.13,147.5,146.31
9/26/2018,146.74,147.51,148.43,146.48
9/25/2018,144.13,145.1,145.58,143.6
9/24/2018,145.22,146.25,146.35,144.66
9/21/2018,146.49,146.62,147.7,145.9
9/20/2018,146.3,144.78,146.52,144.64
9/19/2018,144.28,143.86,145.15,143.47
9/18/2018,143.79,143.02,144.2,142.74
9/17/2018,143.19,143.68,144.29,143.03
9/14/2018,143.57,144.07,144.51,143.04
9/13/2018,144.17,142.62,144.22,142.4
9/12/2018,141.87,141.67,143.23,141.34
9/11/2018,141.79,141.31,142.27,140.59
9/10/2018,140.98,141.9,142.57,140.89
9/7/2018,140.78,141.26,141.8,140.46
9/6/2018,141.69,142.17,142.92,140.87
9/5/2018,141.95,140.53,142.04,140.39
9/4/2018,141,141.3,141.5,140.16
8/31/2018,141.78,141.04,142.07,140.87
8/30/2018,141.25,142.31,142.57,140.59
8/29/2018,142.81,142.16,143.18,141.9
8/28/2018,141.89,142.23,142.27,141.5
8/27/2018,141.98,142.22,142.88,141.82
8/24/2018,141.35,140.79,141.4,140.22
8/23/2018,140.7,140.39,140.85,140.1
8/22/2018,140.58,141.32,141.47,140.53
8/21/2018,141.29,142.28,142.4,141.21
8/20/2018,141.81,141.67,142.44,141.46
8/17/2018,141.37,140.14,141.69,140.05
8/16/2018,140.68,139.74,141,139.74
8/15/2018,139.29,137.98,139.38,137.44
8/14/2018,138.76,138.41,139.2,138.34
8/13/2018,138.13,139.52,139.67,137.96
8/10/2018,139.84,139.86,140.41,139.26
8/9/2018,140.12,140.86,141.26,140.09
8/8/2018,142.18,142.6,142.7,141.55
8/7/2018,142.29,141.94,142.9,141.65
8/6/2018,141.34,142.23,142.48,140.9
8/3/2018,142.96,138.64,143.17,138.41
8/2/2018,138.37,138.28,138.76,137.76
8/1/2018,138.89,140.11,140.53,138.74
7/31/2018,140.28,141.06,141.12,139.53
7/30/2018,140.82,140.15,141.55,140.05
7/27/2018,140.49,142.18,142.42,140.02
7/26/2018,142,142.7,144.48,141.92
7/25/2018,141.91,141.32,141.94,140.83
7/24/2018,141.68,141.99,142.32,141.24
7/23/2018,141.02,141.65,141.99,140.36
7/20/2018,141.65,143.81,144.08,141.57
7/19/2018,144.45,143.11,145.71,142.52
7/18/2018,139.88,138.9,140.15,138.15
7/17/2018,138.89,140.1,140.35,138.74
7/16/2018,140.79,141,141.11,139.58
7/13/2018,141.22,141.75,142.26,141.12
7/12/2018,141.75,141.17,142.12,141.06
7/11/2018,140.29,139.38,141.5,139.38
7/10/2018,140.07,139.87,140.92,139.63
7/9/2018,139.76,138.01,140.08,137.9
7/6/2018,137.91,136.99,138.35,136.64
7/5/2018,136.89,135.97,136.89,135.44
7/3/2018,135.09,136.14,136.42,134.9
7/2/2018,135.37,133.84,135.72,133.76
6/29/2018,135.22,135.82,136.82,135.13
6/28/2018,135.55,133.67,136.03,133.52
6/27/2018,133.07,134.65,135.29,133.04
6/26/2018,134.62,134.89,135.36,133.89
6/25/2018,134.34,135.89,135.89,133.84
6/22/2018,136.75,137.09,137.26,136.26
6/21/2018,136.72,138.01,138.55,136.31
6/20/2018,138.05,139.59,139.88,137.84
6/19/2018,139.28,138.53,139.59,138.36
6/18/2018,139.84,139.55,139.88,138.55
6/15/2018,140.72,140.25,140.8,139.09
6/14/2018,140.54,141.94,142.26,140.43
6/13/2018,141.65,142.08,142.74,141.51
6/12/2018,142.16,142.38,142.79,141.91
6/11/2018,141.88,141.91,142.68,141.45
6/8/2018,141.45,140.35,141.73,139.74
6/7/2018,140.69,140.35,141.99,140.28
6/6/2018,140.07,139.71,140.08,138.93
6/5/2018,139.09,138.46,139.46,138.45
6/4/2018,138.45,137.73,138.58,137.62
6/1/2018,137.39,137.86,138.26,137.08
5/31/2018,136.77,138.23,138.23,136.52
5/30/2018,138.04,137.35,138.51,137.27
5/29/2018,136.69,137.96,138.3,135.71
5/25/2018,139.03,139.28,139.93,138.86
5/24/2018,139.45,139.76,139.84,138.36
5/23/2018,140.03,139.72,140.06,138.88
5/22/2018,140.43,140.85,141.51,140.35
5/21/2018,140.82,140.3,141.35,140.04
5/18/2018,139.46,139.83,140.29,139.37
5/17/2018,139.86,139.86,140.53,139.16
5/16/2018,139.99,139.09,140.37,138.67
5/15/2018,139.13,138.89,139.37,138.33
5/14/2018,139.67,139.83,140.46,139.51
5/11/2018,139.51,139.49,140.2,138.97
5/10/2018,139.61,138.56,139.7,138.42
5/9/2018,138.03,137.35,138.43,136.75
5/8/2018,138.41,138.41,138.9,137.5
5/7/2018,138.62,139.38,139.69,138.06
5/4/2018,139.29,136.57,139.72,135.78
5/3/2018,137.43,137.57,137.67,135.41
5/2/2018,137.88,139.82,140.17,137.51
5/1/2018,140.35,140.01,140.37,138.87
4/30/2018,140.31,142.15,142.65,140.31
4/27/2018,141.78,142.13,142.52,140.99
4/26/2018,142.01,141.9,142.63,141.51
4/25/2018,141.26,141.11,141.7,139.49
4/24/2018,140.89,141.81,142.57,139.89
4/23/2018,141.18,140.38,141.28,139.7
4/20/2018,140.25,143.15,143.22,139.87
4/19/2018,142.96,144.4,144.42,141.91
4/18/2018,144.01,147.26,147.73,143.5
4/17/2018,155.75,153.72,156.8,153.42
4/16/2018,152.82,152.92,154.03,152.61
4/13/2018,151.68,153.58,154.11,150.91
4/12/2018,153,151.72,153.88,151.64
4/11/2018,150.37,149.42,150.78,148.94
4/10/2018,150.4,150.05,151.58,149.78
4/9/2018,147.79,146.93,149.7,146.87
4/6/2018,145.74,148.54,149.01,144.74
4/5/2018,149.09,149.48,149.95,148.42
4/4/2018,149.17,143.14,149.51,142.72
4/3/2018,145.04,145.96,146.15,143.54
4/2/2018,145.25,148.42,148.46,143.67
3/29/2018,148.51,148.16,148.95,146.23
3/28/2018,147.63,147.19,148.92,147.02
3/27/2018,147.03,149.01,149.9,146.31
3/26/2018,148.45,146.36,148.73,145.46
3/23/2018,144.11,147.36,147.68,143.77
3/22/2018,147.21,150.03,150.27,147.12
3/21/2018,151.66,151.55,153.12,150.92
3/20/2018,151.19,152.46,152.86,150.31
3/19/2018,152.3,154.58,154.76,151.43
3/16/2018,155.12,154.92,156.78,154.52
3/15/2018,154.49,153.62,156.08,153.43
3/14/2018,153.05,155.03,155.52,152.68
3/13/2018,154.21,154.95,156.91,153.71
3/12/2018,155.12,154.52,155.85,153.77
3/9/2018,154.2,152.42,154.46,152.25
3/8/2018,151.2,153.9,154.45,150.09
3/7/2018,153.24,150.03,153.73,149.76
3/6/2018,150.72,152.23,152.82,150.18
3/5/2018,151.91,149.17,152.44,148.82
3/2/2018,149.53,147.89,149.79,147.01
3/1/2018,148.87,150.54,151.94,147.89
2/28/2018,150.83,152.45,153.06,150.8
2/27/2018,151.53,153.37,154.65,151.51
2/26/2018,153.49,150.81,153.78,150.52
2/23/2018,150.53,149.35,150.85,149.13
2/22/2018,148.26,149.54,150.06,147.89
2/21/2018,149.02,150.44,151.76,148.96
2/20/2018,150.18,150.79,150.95,148.93
2/16/2018,151.17,150.71,152.73,150.69
2/15/2018,151,150.51,151.83,148.77
2/14/2018,149.79,145.37,150.03,145.19
2/13/2018,145.91,146.06,146.33,144.84
2/12/2018,146.54,146.06,147.51,145.48
2/9/2018,144.71,143.83,145.71,139.76
2/8/2018,142.85,147.59,148.24,142.77
2/7/2018,148.91,149.22,150.35,148.36
2/6/2018,150.35,145.47,150.5,144.32
2/5/2018,147.63,152.82,153.41,145.19
2/2/2018,153.93,156.51,156.8,153.77
2/1/2018,157.19,157.95,158.86,156.7
1/31/2018,158.45,158.49,159.7,157.54
1/30/2018,158.37,160.88,161.42,157.92
1/29/2018,161.45,162.08,162.99,160.68
1/26/2018,161.97,160.79,162.04,160.47
1/25/2018,160.16,160.59,161.43,159.89
1/24/2018,160.06,161.4,163.31,159.53
1/23/2018,160.91,157.59,160.92,157.29
1/22/2018,157.38,156.33,158.72,155.94
1/19/2018,157.16,159.18,160.09,156.12
1/18/2018,163.69,164.54,165.64,162.75
1/17/2018,163.24,162.62,163.7,161.89
1/16/2018,158.59,159.8,159.99,158.11
1/12/2018,157.9,158.76,159.45,157.8
1/11/2018,158.93,159.51,159.65,158.06
1/10/2018,158.91,157.68,159.06,157.28
1/9/2018,158.57,158.64,159.25,157.83
1/8/2018,158.22,157.44,158.64,156.51
1/5/2018,157.28,157.23,157.67,155.93
1/4/2018,156.51,154.53,157.11,154.26
1/3/2018,153.4,152.29,154.68,151.31
1/2/2018,149.3,149.54,149.84,148.61
12/29/2017,148.5,149.22,149.75,148.49
12/28/2017,149.1,148.28,149.17,148.28
12/27/2017,148.22,148.04,148.26,147.71
12/26/2017,147.93,147.62,148.92,147.61
12/22/2017,147.61,146.95,148.09,146.64
12/21/2017,146.64,148.25,148.54,146.63
12/20/2017,148.04,148.72,148.95,147.88
12/19/2017,148.31,149.11,149.22,148.18
12/18/2017,148.41,148.66,149.23,148.29
12/15/2017,147.61,148.68,148.86,147.15
12/14/2017,149.06,149.64,150.13,148.77
12/13/2017,148.97,151.57,151.7,148.95
12/12/2017,151.71,150.22,152.78,150.18
12/11/2017,150.42,150,150.89,149.61
12/8/2017,149.84,149,150.05,148.62
12/7/2017,148.64,149.09,149.49,148.34
12/6/2017,149.15,150.69,151.21,149.14
12/5/2017,150.36,151.43,151.71,149.72
12/4/2017,151.44,150.67,151.77,150.09
12/1/2017,149.79,149.44,150.04,148.01
11/30/2017,149.03,148.72,149.45,148.17
11/29/2017,148.62,147.91,148.68,147.29
11/28/2017,147.58,147.46,148.02,146.83
11/27/2017,147.1,147.18,147.6,146.75
11/24/2017,146.97,147.07,147.32,146.47
11/22/2017,146.9,147.12,147.5,146.47
11/21/2017,147.07,146.44,147.56,146.35
11/20/2017,145.68,145.81,147.07,145.09
11/17/2017,144.19,144.55,145.33,144.05
11/16/2017,144.33,142.99,144.85,142.77
11/15/2017,142.38,143.25,143.93,141.52
11/14/2017,144.11,143.2,144.19,142.76
11/13/2017,143.64,144.1,144.22,143.17
11/10/2017,144.37,145.82,146.05,144.35
11/9/2017,145.48,145.12,146.93,145.05
11/8/2017,146.71,146.73,146.92,145.46
11/7/2017,146.49,146.51,146.65,145.67
11/6/2017,146,146.9,146.95,145.46
11/3/2017,146.72,148.5,148.54,146.63
11/2/2017,148.43,149.23,149.53,148
11/1/2017,149.09,149.15,149.93,148.89
10/31/2017,149.12,149.38,149.96,148.02
10/30/2017,149.41,148.83,149.63,147.81
10/27/2017,148.75,149.58,149.67,148
10/26/2017,148.67,149.36,150.14,148.61
10/25/2017,148.57,151,151.35,148.15
10/24/2017,150.88,154.53,154.57,150.19
10/23/2017,154.43,156.85,157.29,154.42
10/20/2017,156.87,155.9,157.27,154.64
10/19/2017,155.74,154.67,155.79,153.98
10/18/2017,154.41,152.08,156.06,151.91
10/17/2017,141.84,141.92,142.4,141.49
10/16/2017,142.12,142.5,142.93,141.81
10/13/2017,142.38,142.75,143.11,142.22
10/12/2017,142.31,142.82,143.14,142.06
10/11/2017,142.88,143.64,143.71,142.55
10/10/2017,143.73,142.97,144.17,142.91
10/9/2017,142.66,141.8,143.05,141.65
10/6/2017,141.78,141.93,142.14,141.62
10/5/2017,142.01,141.97,142.81,141.78
10/4/2017,141.78,142.28,142.3,141.42
10/3/2017,142.07,141.98,142.48,141.64
10/2/2017,141.95,140.69,142.15,140.55
9/29/2017,140.42,140.78,141.01,140.27
9/28/2017,140.99,140.67,141.18,139.58
9/27/2017,140.99,141.97,142.19,140.38
9/26/2017,141.86,141.66,142.69,141.26
9/25/2017,141.19,140.46,141.34,140.26
9/22/2017,140.47,140.92,140.92,139.95
9/21/2017,140.6,140.98,141.21,140.44
9/20/2017,141.2,140.28,141.2,139.79
9/19/2017,139.76,140.14,140.33,139.59
9/18/2017,139.91,140.16,140.81,139.64
9/15/2017,140.17,140.17,140.51,139.46
9/14/2017,140.87,141.18,141.68,140.84
9/13/2017,141.3,140.69,141.6,140.68
9/12/2017,141.08,140.45,141.67,139.87
9/11/2017,140.21,138.93,140.47,138.42
9/8/2017,137.88,138.56,138.56,137.09
9/7/2017,138.31,139.48,140,137.84
9/6/2017,139.2,139.26,139.83,138.89
9/5/2017,138.45,138.89,139.72,138.12
9/1/2017,139.46,138.39,139.86,138.39
8/31/2017,138.44,138.43,139.05,138.05
8/30/2017,137.98,138.66,138.68,137.84
8/29/2017,138.55,137.54,138.82,137.35
8/28/2017,137.94,139.49,139.92,137.82
8/25/2017,139.13,138.7,139.56,138.65
8/24/2017,138.35,137.93,139.07,137.68
8/23/2017,137.58,136.18,138.46,136.17
8/22/2017,136.48,136.13,136.62,135.87
8/21/2017,135.83,135.11,135.91,134.66
8/18/2017,135.22,136.35,136.62,135.1
